Booking_ID,booking_status
INN30069,0.43149057
INN00087,0.23164092
INN18876,0.6672216
INN18998,0.5494791
INN05611,0.36966738
INN03726,0.3469388
INN28970,0.030978156
INN05706,0.3993966
INN07546,0.6537307
INN29366,0.42966837
INN35250,0.17080453
INN22606,0.4241295
INN02880,0.13786808
INN03452,0.1645731
INN08815,0.97151744
INN04220,0.18884663
INN13149,0.15997374
INN25804,0.030390304
INN07213,0.06383078
INN31443,0.16304545
INN00280,0.17403145
INN25871,0.6018999
INN22812,0.10075037
INN07306,0.35639605
INN30960,0.32474503
INN21965,0.47590142
INN03357,0.11474979
INN29731,0.26082766
INN04449,0.093680635
INN08022,0.41956332
INN30254,0.5568507
INN06207,0.4167689
INN01733,0.1773668
INN35954,0.3993966
INN34967,0.017576464
INN02981,0.34786358
INN27793,0.005723996
INN21486,0.78463393
INN24888,0.53464955
INN15482,0.40922266
INN02305,0.7602696
INN20805,0.16294453
INN22183,0.017806966
INN25101,0.34788737
INN32028,0.13313594
INN35222,0.6437642
INN12670,0.06633553
INN16939,0.036947858
INN16187,0.27887008
INN03220,0.5587208
INN16918,0.12791158
INN00619,0.14630857
INN26665,0.036626622
INN32778,0.19899279
INN21441,0.06862389
INN03654,0.7924232
INN09862,0.23828164
INN20968,0.44689876
INN07758,0.3949006
INN08275,0.015361353
INN34899,0.32507336
INN00252,0.02193294
INN03194,0.028385773
INN25634,0.044278204
INN12378,0.55212444
INN03777,0.08483063
INN35293,0.6361763
INN11509,0.005714121
INN15686,0.04362444
INN18460,0.026856247
INN04083,0.1751192
INN12189,0.34936747
INN04470,0.064333044
INN02953,0.21076714
INN26233,0.26673922
INN28565,0.15553114
INN34192,0.15690574
INN03781,0.52201086
INN09193,0.28084162
INN29001,0.10538706
INN21983,0.005621875
INN22129,0.078125805
INN23319,0.64812875
INN23497,0.27040368
INN01228,0.010682075
INN32590,0.19977397
INN06627,0.7335277
INN18465,0.38256627
INN35129,0.16120383
INN31825,0.5463797
INN00735,0.16783364
INN06420,0.2819452
INN16090,0.4051591
INN09332,0.0020617887
INN04572,0.05859385
INN16275,0.15998326
INN21229,0.015388061
INN08591,0.057643693
INN10595,0.35666123
INN35670,0.4748148
INN23451,0.6374304
INN03620,0.29451552
INN36055,0.18473552
INN19280,0.40068454
INN03054,0.17609781
INN23209,0.50677425
INN23766,0.13976601
INN32992,0.6312902
INN35468,0.20603698
INN00832,0.72223276
INN15193,0.9387491
INN35401,0.63306326
INN29297,0.04815244
INN16368,0.2163193
INN26324,0.0056876354
INN28323,0.37145802
INN10360,0.038707104
INN14077,0.27040368
INN11496,0.19664094
INN36177,0.20096315
INN23694,0.9092792
INN09153,0.09947826
INN21356,0.36056158
INN06395,0.3402854
INN05012,0.6100611
INN28990,0.3607892
INN12904,0.097183585
INN31486,0.5977324
INN26345,0.2554484
INN20550,0.51100963
INN02868,0.48312008
INN33741,0.72945917
INN06947,0.0020994921
INN23620,0.46417147
INN22460,0.7239262
INN12601,0.97210205
INN08238,0.26451963
INN35839,0.7656483
INN28392,0.0021689136
INN19730,0.19071418
INN01183,0.10568554
INN27699,0.7483369
INN20538,0.62510467
INN00218,0.36715847
INN30316,0.3236101
INN18017,0.42027372
INN02035,0.9658157
INN06736,0.34081966
INN11294,0.012730743
INN28660,0.4463365
INN25900,0.19788936
INN02238,0.898833
INN15287,0.041565232
INN25654,0.10060868
INN30602,0.6202936
INN11646,0.06155209
INN00944,0.038340922
INN22063,0.47727466
INN03426,0.3833293
INN30800,0.12646228
INN28202,0.538578
INN33606,0.19640861
INN17637,0.6387082
INN29879,0.5176594
INN25263,0.24515076
INN19843,0.3558908
INN28963,0.36291137
INN32869,0.3936745
INN08148,0.24236031
INN05663,0.0022675227
INN24538,0.052177772
INN07561,0.47473234
INN08147,0.43987277
INN27518,0.14884114
INN34572,0.145479
INN30629,0.34710336
INN27860,0.0065699387
INN19380,0.009339641
INN35840,0.65035754
INN14161,0.056578986
INN01797,0.14486581
INN11547,0.37347224
INN01617,0.6151433
INN08518,0.7130181
INN08221,0.10822611
INN25723,0.40209728
INN13333,0.36779952
INN04811,0.43392354
INN22770,0.36856413
INN25656,0.23361015
INN15169,0.10774776
INN08556,0.8704416
INN08505,0.20270233
INN08294,0.31723547
INN22013,0.27443066
INN34888,0.09947606
INN20297,0.36266688
INN12053,0.066451184
INN17984,0.03236067
INN23405,0.11780735
INN14302,0.0028684593
INN31286,0.40430114
INN31745,0.27634242
INN33014,0.48365125
INN29558,0.10568564
INN02134,0.16880663
INN19768,0.098332494
INN21503,0.013652032
INN22662,0.19751884
INN13374,0.37226507
INN22056,0.37070802
INN20443,0.50067014
INN11276,0.3958462
INN13951,0.036435496
INN04852,0.16276035
INN29466,0.16849975
INN09352,0.04159463
INN22088,0.4811244
INN01403,0.3447774
INN06294,0.0031518154
INN32512,0.11780241
INN18553,0.4525701
INN28265,0.59043217
INN20169,0.87527347
INN29680,0.37742102
INN21297,0.14185421
INN35889,0.20079727
INN33011,0.13267311
INN15538,0.2362154
INN18137,0.0016183093
INN34302,0.11636242
INN25575,0.414924
INN13828,0.08475778
INN17842,0.4272556
INN10994,0.3336717
INN04456,0.25150007
INN33170,0.23437329
INN10727,0.62943006
INN21876,0.13558267
INN31035,0.47997677
INN27280,0.23172228
INN36112,0.08340096
INN10985,0.043403983
INN15135,0.5566566
INN19975,0.31428605
INN01838,0.050360784
INN27338,0.19235355
INN10071,0.43494886
INN20524,0.32129422
INN29843,0.21951532
INN10370,0.16000953
INN06757,0.099169515
INN10425,0.056991853
INN13790,0.04165594
INN22002,0.09671814
INN07887,0.7156028
INN33054,0.4589002
INN23503,0.12578818
INN23102,0.14049706
INN35800,0.17553115
INN18407,0.7535973
INN04914,0.3467011
INN04035,0.6273149
INN09903,0.23102005
INN35145,0.20139624
INN13115,0.8663664
INN34044,0.30561337
INN32678,0.5526193
INN03243,0.4293678
INN29283,0.1331608
INN30124,0.45689505
INN21350,0.08394139
INN35395,0.070021845
INN24495,0.47909766
INN31683,0.5277993
INN03590,0.53248894
INN04986,0.926786
INN21194,0.12853192
INN03379,0.09767179
INN21636,0.65791774
INN16805,0.66270375
INN30078,0.19282094
INN14898,0.35906008
INN26369,0.2205774
INN04593,0.2940521
INN16852,0.088632785
INN00442,0.2768958
INN03834,0.3467196
INN20398,0.13971832
INN12628,0.06673409
INN04281,0.16280259
INN23548,0.607064
INN25232,0.37180692
INN05344,0.7075021
INN10300,0.8882876
INN21157,0.5182803
INN23840,0.41540816
INN33102,0.26312494
INN28335,0.005655297
INN02301,0.8273298
INN31863,0.5759145
INN12571,0.4558588
INN06731,0.040236525
INN34378,0.5517399
INN32274,0.37286323
INN09524,0.112546384
INN27728,0.13031572
INN01340,0.14483388
INN07295,0.41436446
INN12485,0.17024675
INN15760,0.055136394
INN35841,0.002521128
INN19904,0.023637738
INN27108,0.6124437
INN26519,0.15857881
INN07071,0.5170314
INN12987,0.08078974
INN13296,0.6459669
INN28714,0.2901879
INN14914,0.21819727
INN09073,0.92536217
INN28036,0.13463023
INN28669,0.3757724
INN12494,0.072296396
INN14561,0.97258127
INN01641,0.072711386
INN21308,0.06449825
INN21295,0.81502163
INN25266,0.14836219
INN29481,0.76009876
INN06187,0.19617671
INN17897,0.6327711
INN31426,0.698984
INN17252,0.02699718
INN28053,0.08157545
INN03943,0.23846355
INN23982,0.33466908
INN28710,0.81262946
INN25372,0.66122395
INN27257,0.08385543
INN06552,0.44107157
INN12139,0.35536686
INN10792,0.7141203
INN24388,0.65416956
INN32241,0.42446944
INN11029,0.4598341
INN29791,0.0025365334
INN14582,0.014009409
INN18340,0.24018799
INN00197,0.081089996
INN07881,0.22090557
INN11544,0.08569852
INN27635,0.25294513
INN07948,0.2569521
INN24136,0.83785975
INN19906,0.7148075
INN17955,0.9414967
INN00734,0.6596891
INN21500,0.29235885
INN29263,0.012479306
INN08291,0.63164073
INN24626,0.77546537
INN16695,0.0052141766
INN27740,0.17795943
INN32461,0.045425896
INN23606,0.39241043
INN07290,0.12389462
INN04286,0.08850874
INN27542,0.055085417
INN07337,0.04169091
INN09996,0.088107474
INN16342,0.66099656
INN00625,0.017883722
INN12537,0.3541601
INN35355,0.5420258
INN25977,0.48381004
INN30578,0.030799482
INN17368,0.21488129
INN11431,0.27663785
INN33249,0.46877068
INN19100,0.24668847
INN01595,0.13883102
INN10277,0.0014230385
INN24900,0.0918967
INN29299,0.16065727
INN21748,0.47997677
INN19761,0.0020244198
INN21139,0.6153662
INN06593,0.04000307
INN22086,0.02315332
INN23023,0.5676935
INN25660,0.42780235
INN28824,0.4739995
INN25022,0.3855648
INN21787,0.6128271
INN34357,0.23428987
INN02072,0.5064717
INN06761,0.6774103
INN00458,0.46596575
INN27552,0.43436906
INN06586,0.0030287968
INN32235,0.014178823
INN10422,0.40493244
INN17978,0.18636163
INN18635,0.38007292
INN34148,0.13463974
INN24962,0.47778872
INN21429,0.56523705
INN07304,0.34202567
INN09739,0.34214163
INN05347,0.41688544
INN32015,0.06460856
INN34147,0.03815812
INN15045,0.11687153
INN10658,0.4111364
INN13053,0.4797572
INN24062,0.11316548
INN35881,0.013877801
INN25132,0.19028984
INN35132,0.9817873
INN26847,0.08624562
INN05479,0.07522752
INN24964,0.18986802
INN17412,0.05521198
INN20966,0.32377928
INN32721,0.2579534
INN30437,0.098787576
INN08500,0.44041988
INN16398,0.34696233
INN32901,0.2837048
INN32622,0.48241776
INN14454,0.0021669639
INN01682,0.20085931
INN12981,0.075960554
INN10344,0.01210127
INN25320,0.42666334
INN04238,0.40519574
INN23944,0.40407786
INN16766,0.13862567
INN26301,0.04369417
INN12779,0.13529311
INN23193,0.16348134
INN30795,0.9041008
INN32268,0.5245507
INN04420,0.15409507
INN04557,0.07426049
INN13489,0.2605537
INN00567,0.39380825
INN21915,0.36791128
INN25295,0.34703097
INN19136,0.9949185
INN02753,0.61965287
INN02961,0.13907935
INN32950,0.13663135
INN10922,0.4599899
INN20202,0.5742268
INN33076,0.80505794
INN30820,0.054124493
INN22074,0.19956975
INN28659,0.27239698
INN01449,0.59913945
INN09762,0.19919583
INN18042,0.16044827
INN22221,0.25642428
INN18796,0.102943435
INN28169,0.1753645
INN32251,0.009743454
INN08280,0.33097458
INN26323,0.41212466
INN08484,0.4018479
INN02677,0.042022932
INN01378,0.5100941
INN19127,0.14264588
INN34194,0.24286209
INN31245,0.50460076
INN24117,0.4001771
INN11129,0.1368671
INN02300,0.6131152
INN08846,0.75270194
INN10429,0.52793807
INN23308,0.22885506
INN28992,0.35338768
INN14325,0.017857276
INN17380,0.16847299
INN34126,0.17073287
INN26977,0.10183451
INN23406,0.51217777
INN25152,0.68510526
INN29205,0.3612733
INN12089,0.16353334
INN23718,0.061530266
INN05173,0.18852496
INN18036,0.35536686
INN26667,0.36881375
INN06003,0.09780883
INN20796,0.40650555
INN05019,0.15951562
INN29941,0.6974865
INN15571,0.07592821
INN01180,0.017806966
INN32242,0.58801943
INN13034,0.22740199
INN24803,0.5777921
INN32019,0.42133415
INN18329,0.0026598182
INN14284,0.39599404
INN23883,0.51860386
INN25643,0.6450582
INN30099,0.02833871
INN28682,0.085143566
INN07946,0.37017658
INN12427,0.034766752
INN21061,0.77326816
INN09677,0.14706138
INN04878,0.2623463
INN18915,0.049815163
INN34648,0.92468
INN25201,0.21964532
INN17692,0.018140528
INN18594,0.5505478
INN30991,0.052952163
INN12239,0.021918284
INN19059,0.15286097
INN25491,0.34291166
INN18847,0.21583936
INN08355,0.02078035
INN33390,0.3922684
INN33807,0.06621274
INN28570,0.21927369
INN14778,0.27946955
INN08311,0.23290889
INN21158,0.35431784
INN19712,0.0057034404
INN28463,0.491299
INN33479,0.6528511
INN17929,0.5759145
INN24410,0.2993239
INN19111,0.0097458325
INN10926,0.39890417
INN12288,0.006238755
INN06109,0.094568364
INN18271,0.010840086
INN25885,0.8234586
INN00759,0.095543884
INN18839,0.8114878
INN03567,0.13673204
INN34165,0.15019768
INN06984,0.4892335
INN05361,0.5485429
INN07205,0.30180895
INN04411,0.42304498
INN16621,0.08939456
INN12784,0.30264923
INN35911,0.30007198
INN19388,0.008199969
INN31232,0.019992111
INN05860,0.24096003
INN34577,0.743203
INN30864,0.21384938
INN19853,0.57292545
INN05922,0.41630048
INN09518,0.31449217
INN14387,0.013318241
INN18528,0.25587016
INN22863,0.7310649
INN31816,0.1500064
INN02276,0.090094164
INN15506,0.3658697
INN34694,0.51189625
INN07325,0.9093479
INN14448,0.115725316
INN21753,0.7997201
INN07025,0.22636718
INN26180,0.16948593
INN28084,0.18492089
INN10804,0.003585667
INN27432,0.33768183
INN04845,0.6974865
INN36022,0.11067304
INN33600,0.44488323
INN27336,0.026534557
INN03221,0.40582475
INN05328,0.0436512
INN30192,0.13787352
INN30228,0.10402712
INN34071,0.6978654
INN32859,0.3861596
INN04950,0.76211554
INN10036,0.92262924
INN16636,0.94238997
INN13757,0.6595921
INN22308,0.9871934
INN28384,0.6018999
INN20121,0.27702263
INN20258,0.016687261
INN21654,0.046770923
INN18869,0.16969548
INN36234,0.43286836
INN16070,0.47306362
INN22730,0.3087158
INN10477,0.6210465
INN03987,0.8869025
INN30774,0.7734433
INN11301,0.14337127
INN14041,0.11780812
INN15392,0.052436754
INN28241,0.86572236
INN19081,0.8166317
INN09415,0.64848363
INN14814,0.27727312
INN13036,0.38819894
INN19443,0.13118102
INN08134,0.47729203
INN26547,0.26041424
INN24069,0.089668065
INN34086,0.40736592
INN28584,0.44092655
INN14093,0.042675722
INN29594,0.48707193
INN19107,0.102769904
INN11866,0.4877642
INN35232,0.16039896
INN21259,0.0036876234
INN33072,0.19619086
INN15253,0.014477105
INN35055,0.042485584
INN08384,0.11929392
INN23294,0.42458072
INN33015,0.5953765
INN07307,0.7776674
INN20586,0.3688389
INN36223,0.32334936
INN32909,0.35871127
INN14422,0.35701406
INN11800,0.43051565
INN04520,0.016544601
INN03039,0.025589073
INN24994,0.78859776
INN31397,0.029737517
INN34324,0.38310304
INN30098,0.3364037
INN21525,0.34186155
INN20557,0.6335238
INN34433,0.7728309
INN34445,0.47969672
INN08618,0.05411859
INN13439,0.7084564
INN11744,0.81189
INN30108,0.14337127
INN22164,0.1780343
INN22904,0.93840533
INN19985,0.03030724
INN13518,0.009339641
INN22950,0.010677239
INN05882,0.106888674
INN06150,0.0027062627
INN24762,0.075120345
INN14453,0.40664354
INN27466,0.3382326
INN09622,0.19731472
INN17114,0.26531598
INN08825,0.0009876357
INN23540,0.5446708
INN08055,0.054399475
INN31756,0.052697845
INN32343,0.06267404
INN03932,0.4741476
INN04606,0.32964694
INN15579,0.1098297
INN07644,0.59606445
INN23602,0.4131205
INN26022,0.10183045
INN14635,0.65288585
INN16304,0.39909238
INN20916,0.073842086
INN19747,0.08850874
INN29647,0.19368108
INN11216,0.39461368
INN12656,0.6440576
INN20116,0.116732985
INN09993,0.4340923
INN13856,0.38846463
INN27661,0.21998377
INN31120,0.48963535
INN33345,0.77546537
INN22473,0.7145019
INN29183,0.25033987
INN04203,0.32763797
INN16622,0.06323738
INN07970,0.050490446
INN07918,0.37070802
INN23232,0.25316057
INN12435,0.42663985
INN25108,0.39974153
INN17432,0.53068703
INN28919,0.04703434
INN12262,0.21956646
INN31069,0.48106298
INN22797,0.34459895
INN35050,0.45062935
INN30690,0.6018671
INN14603,0.0987818
INN30204,0.103164464
INN23843,0.020306388
INN03489,0.20757617
INN25854,0.93824446
INN12316,0.33513424
INN02438,0.32578284
INN12300,0.6233191
INN02136,0.14802767
INN25513,0.6434566
INN09713,0.5035799
INN14144,0.31752595
INN26700,0.0040134164
INN33907,0.01776212
INN13603,0.4222767
INN08529,0.9915371
INN03253,0.5832489
INN05810,0.6513468
INN02639,0.3024124
INN18443,0.35300383
INN09791,0.044508833
INN13376,0.007499304
INN32827,0.26537699
INN08780,0.17551771
INN00978,0.081328556
INN30689,0.3399006
INN34315,0.37025714
INN31388,0.4610305
INN20710,0.012065551
INN26955,0.4026266
INN34023,0.42218134
INN31097,0.1596468
INN35515,0.3032841
INN18308,0.1425772
INN11428,0.071627244
INN01241,0.1278899
INN17203,0.2976232
INN26041,0.019920213
INN09296,0.21405835
INN05698,0.0400322
INN31734,0.6563654
INN24264,0.02043396
INN21739,0.15801373
INN26434,0.82552844
INN32225,0.019430783
INN00703,0.18472917
INN04521,0.7207146
INN27938,0.44415405
INN35418,0.6513468
INN28071,0.047818232
INN24037,0.5335717
INN15742,0.34788737
INN17962,0.1650959
INN15365,0.35430977
INN34674,0.0049420684
INN09354,0.10354306
INN12620,0.45372552
INN11750,0.14933993
INN35346,0.576494
INN24906,0.064333044
INN22790,0.4437979
INN15989,0.9897573
INN27138,0.10711275
INN32238,0.31379375
INN25872,0.040753417
INN31786,0.14684048
INN24795,0.44801736
INN08903,0.18191357
INN23374,0.39817405
INN19810,0.0031643014
INN00378,0.043329485
INN10332,0.64105165
INN01299,0.7059567
INN26384,0.48218024
INN22975,0.8314689
INN19211,0.49865437
INN27582,0.037661403
INN12310,0.71700954
INN28365,0.0009862764
INN08501,0.029352818
INN04519,0.13756028
INN30224,0.026164692
INN34810,0.83798236
INN14698,0.22598968
INN17497,0.12556387
INN11516,0.48859167
INN19754,0.20773274
INN01035,0.0018772029
INN10881,0.4588195
INN31963,0.18390155
INN05346,0.031014692
INN12291,0.41366613
INN17965,0.33507875
INN18307,0.34095603
INN02002,0.90507215
INN15326,0.37583235
INN36054,0.045563243
INN33578,0.65322804
INN31933,0.14403445
INN27984,0.22647747
INN12832,0.8828268
INN10854,0.11745845
INN29616,0.4874223
INN30086,0.5184242
INN18452,0.0017315766
INN30924,0.048529524
INN03900,0.75004107
INN09452,0.23562865
INN01166,0.22423074
INN00345,0.36948553
INN09505,0.69178474
INN05677,0.036336765
INN03209,0.18006894
INN18408,0.1657511
INN25555,0.20037682
INN30851,0.36297
INN00140,0.675743
INN15985,0.08207745
INN24928,0.73705673
INN33083,0.109420285
INN30592,0.99086106
INN30928,0.3686342
INN04215,0.48477238
INN14403,0.08940701
INN12519,0.003984985
INN11558,0.24982226
INN08603,0.33334133
INN26960,0.10802608
INN31506,0.39867544
INN31849,0.5951458
INN10008,0.15002844
INN20647,0.5339925
INN06112,0.008097019
INN33684,0.18305023
INN34466,0.051713187
INN03646,0.3975908
INN05467,0.04820295
INN05253,0.6440576
INN03674,0.03367217
INN02230,0.38455227
INN28912,0.23096533
INN25051,0.20868129
INN19592,0.075516105
INN01283,0.25765157
INN32258,0.51845163
INN18499,0.014762024
INN01591,0.0009883374
INN18054,0.38488758
INN01795,0.3694339
INN10329,0.09296392
INN02875,0.31587562
INN05654,0.034714423
INN21522,0.03325074
INN21473,0.102262564
INN29998,0.0051661576
INN22120,0.15403362
INN07639,0.381825
INN10128,0.12444201
INN07192,0.055828016
INN25446,0.21290947
INN21904,0.26486075
INN12565,0.35368675
INN33042,0.39645496
INN28692,0.8809978
INN01847,0.38714862
INN04021,0.47467217
INN18655,0.65399027
INN18894,0.45907617
INN31293,0.23220384
INN02443,0.0026277143
INN11512,0.35998136
INN29728,0.022163592
INN25791,0.8104388
INN18357,0.38168094
INN15539,0.20158972
INN04385,0.8111254
INN01737,0.38379398
INN28238,0.043075014
INN00120,0.010554084
INN25913,0.26317492
INN23073,0.06434976
INN33392,0.0056997044
INN05200,0.09940689
INN16065,0.037210744
INN11905,0.24888769
INN19079,0.32788715
INN29641,0.8669074
INN06482,0.169245
INN24087,0.7913776
INN22052,0.0012157145
INN02118,0.48409995
INN20593,0.14754531
INN09566,0.2243205
INN33811,0.90287274
INN32025,0.91218853
INN01198,0.0037446092
INN06282,0.4659968
INN01669,0.12625775
INN35477,0.20713173
INN16316,0.83134973
INN11998,0.005241387
INN00518,0.031028047
INN18955,0.016431583
INN29370,0.108915746
INN30510,0.20062827
INN28892,0.0065958835
INN28422,0.32433137
INN06886,0.101771444
INN31478,0.11939638
INN04507,0.0037602945
INN28884,0.0055460073
INN01073,0.61018884
INN28628,0.05584393
INN05716,0.6361763
INN01276,0.01257973
INN09559,0.65112
INN02296,0.0067760474
INN03602,0.41828772
INN13063,0.0039927615
INN08041,0.012988113
INN05551,0.41198882
INN04825,0.22072686
INN02745,0.059701875
INN30083,0.47976092
INN10789,0.29105204
INN25968,0.061629064
INN29437,0.12685649
INN09271,0.96723247
INN01931,0.21964353
INN13611,0.08620966
INN20221,0.35638228
INN30009,0.69959116
INN02526,0.7547505
INN29142,0.40689123
INN00641,0.40425652
INN27405,0.5548554
INN35990,0.3174075
INN05842,0.03566729
INN04347,0.19985723
INN05684,0.6595509
INN30541,0.5387225
INN26277,0.2725081
INN26982,0.45739102
INN25581,0.5673045
INN18247,0.5974562
INN02625,0.69976455
INN09986,0.28920692
INN27215,0.3475401
INN29584,0.17455474
INN12948,0.52392656
INN20022,0.15129548
INN02159,0.20296471
INN19291,0.10354306
INN33179,0.10150994
INN22026,0.1519922
INN10507,0.16223197
INN00242,0.22592427
INN28114,0.35304564
INN07498,0.5499392
INN03266,0.005156281
INN35066,0.32431114
INN15772,0.30373693
INN12408,0.43645403
INN25020,0.33847865
INN07302,0.63773715
INN10138,0.003545004
INN17202,0.49075058
INN04738,0.33111897
INN05712,0.6332909
INN26518,0.39222988
INN06927,0.6950593
INN32642,0.600173
INN15177,0.37618664
INN23355,0.3824841
INN21580,0.31642383
INN10371,0.5656348
INN29276,0.59651816
INN21716,0.60003024
INN05357,0.03325074
INN35131,0.53531414
INN08762,0.36414674
INN35806,0.012724398
INN30402,0.79799604
INN16056,0.38574946
INN08427,0.32187212
INN24824,0.00083109486
INN35245,0.4301545
INN01001,0.7704764
INN34187,0.15867455
INN14193,0.028338596
INN06216,0.833903
INN16613,0.12640718
INN15519,0.11970267
INN05355,0.17068414
INN07865,0.09375056
INN15138,0.019078223
INN07031,0.17564045
INN10039,0.29558375
INN12734,0.15528972
INN23281,0.055732217
INN14223,0.6065505
INN04230,0.11008342
INN21010,0.6018999
INN28818,0.46134803
INN05713,0.093661554
INN17391,0.18464729
INN13593,0.26711512
INN20576,0.14164302
INN30053,0.0781354
INN33273,0.036358986
INN02532,0.43843004
INN02762,0.06596668
INN06716,0.03747591
INN13197,0.3979932
INN05755,0.39363953
INN17828,0.19780922
INN20741,0.31453356
INN19877,0.6946711
INN27164,0.6604699
INN02096,0.3229356
INN14984,0.96858037
INN03050,0.50853187
INN17118,0.44725096
INN00953,0.08707423
INN05825,0.6899447
INN29304,0.7639117
INN09932,0.23310505
INN29461,0.18935363
INN01663,0.14413603
INN07029,0.5351304
INN18552,0.710186
INN18218,0.3760087
INN07719,0.22010282
INN20276,0.77429426
INN21284,0.44986272
INN31518,0.18825004
INN18930,0.5204989
INN09441,0.576248
INN32312,0.6080791
INN20041,0.39500606
INN09147,0.007260059
INN12864,0.8067632
INN05658,0.05415784
INN29544,0.6512847
INN34586,0.050411843
INN28755,0.05853001
INN34351,0.14140023
INN10753,0.05821988
INN32320,0.12389462
INN16031,0.13990602
INN23533,0.020083645
INN18436,0.01408778
INN11748,0.7887906
INN20571,0.3454838
INN27896,0.19451024
INN34188,0.09903687
INN07894,0.46444803
INN29385,0.47778872
INN01521,0.014610541
INN20732,0.3417783
INN01244,0.101307005
INN25379,0.0017177189
INN01556,0.33149815
INN33891,0.019059634
INN07034,0.62084526
INN11659,0.7888115
INN29759,0.25992477
INN23813,0.14739777
INN26495,0.42339036
INN09933,0.55750585
INN01890,0.25516522
INN01115,0.09288721
INN18537,0.048210356
INN03930,0.13389638
INN34495,0.5959719
INN24891,0.24331419
INN19047,0.15066104
INN11793,0.43680394
INN08858,0.006254674
INN02449,0.07676882
INN22545,0.6067195
INN01872,0.14440702
INN18539,0.62281656
INN24026,0.19264627
INN18290,0.8123782
INN12610,0.7490155
INN04651,0.9841372
INN14153,0.18390155
INN21721,0.1990908
INN08212,0.0034646776
INN13170,0.035923433
INN08477,0.17796047
INN17116,0.45803106
INN24240,0.69811374
INN21255,0.0883973
INN33433,0.3857211
INN34076,0.062073655
INN09364,0.063467875
INN15349,0.0031204964
INN10728,0.76995003
INN16356,0.2290686
INN08102,0.017445207
INN08226,0.005621875
INN34132,0.2902473
INN10981,0.4130109
INN28034,0.4672632
INN05988,0.04876914
INN28594,0.3595712
INN13538,0.061102096
INN17266,0.21448083
INN09539,0.29194403
INN22872,0.8320144
INN20123,0.16784093
INN28069,0.16514628
INN02579,0.3007496
INN33231,0.16281326
INN11859,0.12218981
INN34506,0.10555142
INN24319,0.2721735
INN16510,0.20806974
INN24186,0.167333
INN08271,0.48218024
INN06804,0.0009828035
INN21874,0.47780782
INN19982,0.26310554
INN05639,0.15266438
INN09329,0.00080629106
INN08046,0.005621875
INN16000,0.026880346
INN35415,0.46344268
INN30150,0.41821194
INN19351,0.5276491
INN15342,0.2130935
INN24331,0.36308914
INN05976,0.037709463
INN17763,0.39217377
INN14665,0.13470711
INN09709,0.6442445
INN12039,0.36293957
INN23876,0.5544689
INN27822,0.9798514
INN00992,0.38878563
INN33222,0.69307005
INN26223,0.42470524
INN22412,0.33113176
INN02313,0.3383537
INN20799,0.15405951
INN18925,0.98638606
INN31347,0.25627077
INN25563,0.61229396
INN29217,0.18421693
INN34038,0.025311435
INN07101,0.0043118293
INN33463,0.42414546
INN15921,0.1194219
INN00500,0.39282927
INN18838,0.48844278
INN28572,0.029909153
INN06621,0.41155782
INN36015,0.0205325
INN01306,0.32347238
INN01348,0.06875761
INN27880,0.47645587
INN01982,0.61933905
INN10666,0.06839454
INN12370,0.001198024
INN30885,0.004189823
INN30959,0.1268988
INN05947,0.05489387
INN12348,0.24869238
INN35171,0.0066712503
INN10315,0.34098443
INN26395,0.85834336
INN05220,0.28028998
INN25299,0.23611179
INN02908,0.7749823
INN09961,0.7734433
INN26981,0.10047288
INN12102,0.102875404
INN32447,0.10431611
INN31352,0.17483592
INN21007,0.7785038
INN09780,0.13747665
INN05549,0.07803983
INN15084,0.014906483
INN08414,0.47338247
INN09382,0.006930796
INN32781,0.18343115
INN17545,0.020103153
INN24296,0.031851437
INN21785,0.95261115
INN13200,0.26779628
INN07432,0.09643868
INN11489,0.008430251
INN23194,0.38711205
INN36240,0.11307311
INN07781,0.8083764
INN31694,0.6781632
INN16214,0.4154639
INN34143,0.009893214
INN06351,0.34654075
INN30211,0.15681343
INN09929,0.048509616
INN26671,0.019886935
INN01992,0.65065163
INN28709,0.33686197
INN01030,0.65313554
INN06272,0.31608188
INN20808,0.035744857
INN36085,0.41874424
INN19298,0.1790238
INN12061,0.45125824
INN35004,0.29221
INN08919,0.77474487
INN06970,0.508685
INN11189,0.845671
INN35335,0.77326816
INN26305,0.0014811949
INN34206,0.011240925
INN16719,0.13088095
INN15335,0.4770234
INN05372,0.6855031
INN34766,0.22678958
INN16542,0.57846546
INN06605,0.61768013
INN13083,0.055182453
INN19535,0.544267
INN06437,0.7823532
INN21957,0.53232235
INN06663,0.05632571
INN34039,0.703229
INN20489,0.09284786
INN02009,0.2692873
INN22248,0.09951506
INN05876,0.2364119
INN29365,0.11828391
INN19025,0.5248924
INN27828,0.2995918
INN29350,0.26362705
INN29367,0.05643256
INN23884,0.15946232
INN08136,0.19183408
INN07752,0.0017274842
INN04706,0.16352037
INN01093,0.04003267
INN10355,0.45953226
INN02169,0.22882125
INN30126,0.0016332414
INN01034,0.2036327
INN01857,0.79808277
INN03190,0.34464642
INN30591,0.41268384
INN10399,0.7004917
INN32727,0.3794555
INN33808,0.001385914
INN31211,0.77326816
INN15493,0.809893
INN20651,0.22511399
INN01079,0.6660398
INN33152,0.06621274
INN35024,0.37538132
INN22547,0.32129422
INN01184,0.2300414
INN04751,0.05915566
INN33058,0.036655925
INN01789,0.17222393
INN33585,0.9238322
INN35327,0.35330674
